                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.9071,                 1.3082,                  1.051,                 0.7681,                 0.7777,                0.79221,                0.35516,                 1.7519,                 1.1563,                 1.0473,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.8898,                 1.3078,                  1.051,                 0.7667,                 0.7668,                0.78785,                0.35472,                 1.7468,                 1.1738,                 1.0419,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.8935,                 1.3201,                 1.0575,                0.76599,                0.78122,                0.79138,                0.36013,                 1.7152,                 1.1461,                 1.0286,               0.008812,               0.008812,               0.008812
                     62,                 1.8903,                 1.2972,                 1.0456,                0.76857,                0.75959,                0.78658,                  0.351,                 1.7628,                 1.1529,                  1.049,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.8848,                 1.3043,                 1.0474,                0.76819,                0.77874,                0.79471,                0.36242,                 1.7187,                 1.1618,                 1.0378,              0.0087724,              0.0087724,              0.0087724
                     64,                  1.886,                 1.3099,                  1.058,                0.76503,                0.78388,                0.80113,                0.36633,                 1.7307,                 1.1331,                 1.0448,              0.0087526,              0.0087526,              0.0087526
                     65,                   1.89,                 1.2975,                 1.0521,                0.75877,                0.73637,                0.78038,                0.34434,                 1.7384,                 1.1618,                 1.0409,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.8553,                 1.2984,                   1.04,                0.76049,                0.75336,                0.78612,                0.36059,                 1.6886,                 1.1611,                 1.0269,               0.008713,               0.008713,               0.008713
                     67,                 1.8513,                 1.2935,                 1.0396,                0.77626,                0.76151,                0.79665,                0.36553,                 1.6877,                 1.1506,                 1.0311,              0.0086932,              0.0086932,              0.0086932
                     68,                  1.855,                 1.2768,                 1.0465,                0.78813,                0.77185,                0.80023,                0.36355,                 1.7456,                 1.1347,                 1.0447,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.8651,                 1.2833,                 1.0435,                0.78071,                0.80218,                0.80926,                0.37392,                 1.7092,                 1.1181,                 1.0337,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.8834,                 1.2923,                  1.049,                0.78013,                0.77197,                0.79975,                0.35859,                 1.7543,                 1.1358,                 1.0453,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.8747,                 1.2923,                 1.0452,                0.78645,                0.80321,                0.81131,                 0.3607,                 1.8011,                 1.0827,                 1.0656,               0.008614,               0.008614,               0.008614
                     72,                 1.8601,                 1.3128,                  1.045,                0.77051,                0.76534,                0.79145,                0.35785,                 1.7185,                 1.1565,                 1.0339,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.8471,                 1.2826,                 1.0416,                0.78941,                0.77311,                0.80792,                0.37116,                 1.6994,                 1.1232,                 1.0329,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.8426,                 1.2904,                  1.039,                0.74702,                0.72074,                0.76358,                0.33251,                  1.835,                 1.1568,                 1.0518,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.8627,                 1.2779,                 1.0415,                0.78058,                0.78652,                0.80196,                0.36668,                 1.7285,                 1.1132,                 1.0385,              0.0085348,              0.0085348,              0.0085348
                     76,                   1.85,                 1.2861,                 1.0334,                0.77826,                0.75257,                0.78694,                0.35966,                 1.7189,                 1.1495,                 1.0337,               0.008515,               0.008515,               0.008515
                     77,                 1.8506,                 1.2989,                 1.0365,                0.78411,                0.79188,                0.80971,                0.37141,                 1.6831,                 1.1247,                  1.024,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.8455,                 1.2687,                 1.0413,                0.78773,                0.74834,                0.79109,                0.36518,                 1.6727,                 1.1551,                 1.0178,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.8345,                 1.2851,                 1.0352,                 0.7893,                0.75005,                0.79253,                0.36591,                 1.6917,                 1.1407,                  1.024,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.8336,                 1.2835,                 1.0372,                 0.7762,                0.79861,                0.80376,                0.36802,                 1.7284,                 1.1192,                 1.0366,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.8586,                 1.2725,                 1.0389,                0.78211,                0.78889,                0.80763,                 0.3726,                 1.6831,                 1.1233,                 1.0253,               0.008416,               0.008416,               0.008416
                     82,                 1.8395,                 1.2496,                 1.0351,                0.77865,                0.78691,                 0.8048,                0.36512,                 1.7189,                 1.1266,                 1.0387,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.8596,                 1.2801,                  1.046,                0.78957,                0.77729,                0.79744,                0.36383,                 1.7106,                  1.155,                 1.0346,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.8451,                 1.2673,                 1.0377,                  0.784,                0.78139,                0.81029,                0.37812,                 1.6755,                  1.111,                 1.0224,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.8268,                 1.2692,                 1.0372,                0.79471,                0.76922,                0.80323,                0.37044,                 1.6954,                 1.1285,                 1.0279,              0.0083368,              0.0083368,              0.0083368
                     86,                  1.841,                 1.2737,                 1.0319,                0.78138,                0.78635,                0.80998,                0.36831,                 1.7366,                 1.1148,                 1.0532,               0.008317,               0.008317,               0.008317
                     87,                 1.8233,                 1.2609,                 1.0484,                0.77781,                 0.7928,                0.80661,                0.37559,                 1.6401,                 1.1459,                 1.0104,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.8046,                 1.2602,                 1.0316,                0.77869,                0.77928,                0.80422,                0.37145,                 1.6899,                 1.1338,                 1.0291,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.8212,                 1.2619,                 1.0342,                0.78059,                0.78952,                0.81116,                0.37659,                 1.6456,                 1.1391,                 1.0056,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.8164,                 1.2629,                 1.0309,                0.79249,                0.76771,                0.80995,                0.37743,                 1.6866,                  1.118,                 1.0266,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.8394,                 1.2881,                 1.0379,                0.79274,                0.79119,                 0.8129,                 0.3699,                 1.7296,                 1.1036,                 1.0428,               0.008218,               0.008218,               0.008218
                     92,                 1.8235,                 1.2546,                  1.027,                0.78609,                0.76349,                0.80688,                0.37309,                 1.6874,                 1.1289,                 1.0246,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.8229,                 1.2846,                 1.0316,                0.79547,                0.78563,                0.81637,                0.38533,                 1.6382,                 1.1223,                 1.0125,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.8094,                 1.2507,                 1.0267,                0.79492,                0.78915,                 0.8178,                0.38461,                 1.6332,                 1.1156,                 1.0109,              0.0081586,              0.0081586,              0.0081586
                     95,                  1.792,                 1.2514,                 1.0205,                0.79785,                0.77942,                0.81511,                  0.382,                 1.6689,                 1.1016,                 1.0206,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7958,                 1.2406,                 1.0328,                0.78863,                0.79951,                 0.8185,                0.38438,                 1.6679,                 1.0941,                 1.0237,               0.008119,               0.008119,               0.008119
                     97,                 1.8294,                 1.2683,                 1.0313,                0.79342,                0.78428,                0.81207,                0.37877,                 1.6627,                 1.1273,                 1.0153,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.8024,                 1.2324,                 1.0346,                0.78402,                0.80547,                0.81375,                0.38472,                 1.6296,                 1.1014,                 1.0123,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.8099,                 1.2482,                 1.0291,                0.80283,                0.77302,                0.81249,                0.38623,                  1.625,                 1.1212,                 1.0089,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.8019,                 1.2512,                 1.0208,                0.79507,                0.81095,                0.82396,                0.38092,                   1.68,                 1.1008,                 1.0292,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7814,                 1.2443,                 1.0271,                0.79304,                0.79084,                0.81746,                0.38762,                 1.6166,                 1.1191,                 1.0054,                0.00802,                0.00802,                0.00802
                    102,                 1.8034,                  1.253,                 1.0306,                0.80029,                0.80318,                0.82274,                0.38778,                 1.6313,                 1.1082,                 1.0128,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7815,                 1.2739,                 1.0174,                0.80067,                 0.7955,                0.81858,                0.38233,                 1.6759,                 1.1122,                 1.0263,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.8005,                 1.2534,                  1.019,                0.79859,                0.79363,                0.81925,                 0.3879,                 1.6536,                 1.0947,                 1.0152,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7977,                 1.2366,                 1.0173,                0.80151,                0.80779,                 0.8251,                0.38104,                  1.739,                 1.0855,                 1.0431,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7915,                 1.2369,                 1.0208,                0.79024,                0.80506,                0.82053,                 0.3893,                 1.6283,                 1.0952,                 1.0112,               0.007921,               0.007921,               0.007921
